job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Scientist Student,Intel,"חיפה, מחוז חיפה","a 
data
scientist student, you will use cutting-edge methods in 
data science across various domains, 
data... aspects of being a 
data
scientist student include...",Postedפורסם לפני 22 ימים,זמנית,,https://www.indeed.com/rc/clk?jk=c67f9ec9272d1c73&fccid=936367796261bd6e&vjs=3
Data Scientist,CytoReason,"תל אביב -יפו, מחוז תל אביב","molecular 
data to empower CytoReason’s proprietary cell-centered disease model. This role is focused on research and finding of 
data-driven solutions that will...",Postedפורסם לפני יותר מ-30 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=3e4890d0f080dc2c&fccid=3f2b6ab3576a8523&vjs=3
Data Scientist,Data Science Group,"תל אביב -יפו, מחוז תל אביב","Data Science Group (DSG) is looking for talented 
Data... and propose 
data-driven technical solutions. Conduct hands-on research, analyze and interpret 
data and...",Postedפורסם לפני יותר מ-30 ימים,,,https://www.indeed.com/rc/clk?jk=b07ffed299ad1947&fccid=61b967da4ec7f6c8&vjs=3
Bioinformatics Scientist,CytoReason,"תל אביב -יפו, מחוז תל אביב","clinical and molecular 
data and are employed for... and 
data types into company’s Disease Model collection Work closely with immunologists to explore the 
data...",Postedפורסם לפני יותר מ-30 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=a2deb0a4538a52e8&fccid=3f2b6ab3576a8523&vjs=3
DATA SCIENTIST לחברה מובילה!,SQlink,ישראל,"ה 
DATA
SCIENTIST , למחקר ופיתוח אלגוריתמי 
DATA MINING. עבודה עם טכנולוגיה מורכבת ומתקדמת, אופציות קידום רבות!! דרישות המשרה: ניסיון בפיתוח אלגוריתמי 
DATA...",Postedפורסם לפני יותר מ-30 ימים,,,https://www.indeed.com/rc/clk?jk=8c6d0a2008a3fa90&fccid=8e382eee9bb3544b&vjs=3
Senior Data Scientist,Tikal,"תל אביב -יפו, מחוז תל אביב","looking for a Senior 
Data
Scientist to join our team... roadmap. As a Senior 
Data
Scientist at Tikal, you will be consulting our clients on 
data science...",Postedפורסם לפני 16 ימים,,,https://www.indeed.com/rc/clk?jk=d3149c4bbacda8eb&fccid=a558d2166cd5560f&vjs=3
Data Scientist,Nogamy,מחוז הצפון,"Data
Scientist מס' משרה 5178 מחפש/ת עבודה בתחום מרתק בעולמות Deep Learning? לנו יש הצעה מצוינת עבורך! איך ייראה היום שלך? פיתוח מודלים ותחקורם בתחום של עיבוד...",Postedפורסם לפני 15 ימים,,,https://www.indeed.com/rc/clk?jk=985215eded0060c6&fccid=82f6057f93c0b80d&vjs=3
Data Scientist,MSD,"הוד השרון, מחוז המרכז","of our unit - a talented 
Data
Scientist with extensive real-world experience to join our 
Data & Analytics... as an experienced 
Data
Scientist. Requirements...",Postedפורסם לפני 11 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=3532b13fbff9cee9&fccid=3c0bf511b4a29309&vjs=3
Bioinformatics Scientist- Image Analysis,CytoReason,"תל אביב -יפו, מחוז תל אביב","clinical and molecular 
data and are employed for... and 
data types into company’s Disease Model collection Work closely with immunologists to explore the 
data...",Postedפורסם לפני יותר מ-30 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=8df6d7ea0464a567&fccid=3f2b6ab3576a8523&vjs=3
Machine Learning Scientist,Booking.Com,"תל אביב -יפו, מחוז תל אביב","At Booking.com, 
data drives our decisions. Technology... 
data savvy professionals to join our team of 
data scientists. You will have the opportunity to build 
data...",Postedפורסם לפני יותר מ-30 ימים,,,https://www.indeed.com/rc/clk?jk=a489d93b48823822&fccid=62ee2fabbf8c93c5&vjs=3
Data Scientist- Big Data,RecrutiX,"תל אביב -יפו, מחוז תל אביב+2 מיקומים","As a 
Data
Scientist, you will be the focal point of our entire 
data platform and spearhead our 
data... Experience with Big 
Data technologies, such as...",Postedפורסם לפני 5 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=d6545e9c990a4f12&fccid=868e762bd58cccce&vjs=3
Data Scientist,Furious Corp.,"ירושלים, מחוז ירושלים","Data
Scientist We are seeking a very talented, highly intelligent 
Data
Scientist to join our 
Data Science... to complex 
data problems Passion for 
data and...",Postedפורסם לפני יותר מ-30 ימים,,,https://www.indeed.com/rc/clk?jk=e6520f669937fc6f&fccid=b62b86ec9237c7b1&vjs=3
Junior Data Scientist בחברת Start Up ממומנת ורווחית בתחום ה-...,Gotfriends,"תל אביב -יפו, מחוז תל אביב","ת""א והמרכז תיאור המשרה: אנחנו מגייסים Junior 
Data
Scientist למשפחה! מדובר בחברה ממומנת ורווחית בתחום ה-AI... עם ML, Python, ניתוח 
Data הקשור לעונות השנה. החברה...",Postedפורסם לפני 19 ימים,,,https://www.indeed.com/rc/clk?jk=d98ebab61e1bbb2a&fccid=6d48945f27751e09&vjs=3
"Applied Scientist, Prime Video",Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","significant impact on audience satisfaction. You consistently bring strong, 
data-driven business and technical judgment to decisions. As a technologist, you...",Postedלפני 30 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=7ceeefb0954cfa70&fccid=fe2d21eef233e94a&vjs=3
DATA SCIENTIST,הפניקס,ישראל,"3 שנים לפחות - ניסיון בניתוח נתונים ועבודה מול בסיסי נתונים גדולים (DWH/Big 
Data) - ניסיון מוכח בפיתוח מודלים ML - חובה - ניסיון בכתיבת שאילתות SQL מורכבות...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=80bec7f00c0dfa96&fccid=ea36bb30776f9c23&vjs=3
Junior Data Scientist,Gotfriends,"תל אביב -יפו, מחוז תל אביב","מתקדמת בתחום ה - Shopping Online דרוש/ה Junior 
Data
Scientist. הפלטפורמה מייצרת חווית קניה הוליסטית וחכמה... המשרה: 3 שנות ניסיון כ-
Data Analyst ניסיון עבודה עם...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=4c26bfe7d78df182&fccid=6d48945f27751e09&vjs=3
Data Scientist,NICE Actimize,"רעננה, מחוז המרכז","scale 
data analysis and develop predictive models for the largest Financial institutions in the world. • Develop, define and share Modeling and 
Data Science...",Postedלפני 30+ ימים,זמנית,,https://www.indeed.com/rc/clk?jk=487a16a514e8548f&fccid=48d865ee21517f2f&vjs=3
Senior Data Scientist,Amobee,"תל אביב -יפו, מחוז תל אביב","looking for a Senior 
Data
Scientist to research and... what matters to their audiences. As a senior 
data
scientist, you’ll work on complex problems that involve...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=521676c694b5c832&fccid=ebaa8a50df7c2d2f&vjs=3
"Applied Scientist, Amazon",Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","significant impact on audience satisfaction. You consistently bring strong, 
data-driven business and technical judgment to decisions. As a technologist, you...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=8f8079625a96e607&fccid=fe2d21eef233e94a&vjs=3
Bioinformatics Scientist – Science Operations,CytoReason,"תל אביב -יפו, מחוז תל אביב","of the pharmaceutical industry using cutting-edge 
data. You will focus on deciphering disease mechanisms... clinical and molecular 
data empowered by the company...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=4a212b7dc8033d52&fccid=3f2b6ab3576a8523&vjs=3
Senior Data Scientist,אלביט מערכות,"רמת גן, מחוז תל אביב+1 מיקום","experienced 
data-
scientist to join our 
data science... tasks) General 
data-related problems resolution (graph theory / classification / 
data mining) High...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=70edc68d1a182229&fccid=1dd7e960ca6f6092&vjs=3
Data Science - Insights (Central Machine Learning),Booking.Com,"תל אביב -יפו, מחוז תל אביב","We are looking for a 
Data
Scientist to join Central... end-to-end ML products, and we are seeking a senior 
Data
Scientist Insights to lead our efforts to better...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=2bdae864c7ad650a&fccid=62ee2fabbf8c93c5&vjs=3
"Applied Scientist , Amazon-Textract",Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","from non-i.i.d. visual 
data. Going beyond mere... with an interest in the other. As an Applied 
Scientist in the Causal Representation Learning Lab, you...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=bf187c0a279d1b9a&fccid=fe2d21eef233e94a&vjs=3
Sr. Data Scientist advertising,Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","communication skills Job summary As a 
data
scientist in the Amazon Ad Server 
data team, you will be... has an expertise in big 
data technologies which...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=9ebe589922d7ca2d&fccid=fe2d21eef233e94a&vjs=3
לחברה גלובלית בצפון דרוש/ה Data Scientist,SQlink,ישראל,"חברה מובילה ובינלאומית המפתחת מערכות מולטידיסציפלינריות מורכבות, מגייסת 
Data
Scientist.מדובר בחברה מצליחה המפתחת ומייצרת פתרונות למדידה ובקרה של ייצור שבבים...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=bf7e7ae35698266f&fccid=8e382eee9bb3544b&vjs=3
Principal Data Scientist,BitSight,"תל אביב -יפו, מחוז תל אביב","experienced Principal 
Data
Scientist to join our team... to Python Familiarity with distributed 
data processing and 
data storage technologies Basic knowledge of...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=3fac20310a00fefc&fccid=9d375970204538c7&vjs=3
Data Scientist לחברת סקיוריטי עבור הרכבים האוטונומים,SQlink,ישראל,"של אחד היזמים הבולטים כיום בתעשית הסיבר דרוש/ה 
Data
Scientist שמעוניין/ת להיות חלק מצוות פיתוח קטן בחזית... ב-C יתרון משמעותי-Big 
Data יתרון מס' משרה: 98870",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=0d3fdd052fb55655&fccid=8e382eee9bb3544b&vjs=3
"81 Event- Computer Vision , Amazon-Textract",Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","from non-i.i.d. visual 
data. Going beyond mere... with an interest in the other. As an Applied 
Scientist in the Causal Representation Learning Lab, you...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=711a50cb104ed269&fccid=fe2d21eef233e94a&vjs=3
Data Scientist,Medisafe,"חיפה, מחוז חיפה","About The Role 
Data
Scientist We are looking for an exceptional 
data
scientist to join our 
data team. In this... of ideas regarding 
data, turn 
data into insights and...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=57cdae41bcc41dfe&fccid=596f2243554b2728&vjs=3
Data Scientist,"לאומיקארד בע""מ","תל אביב -יפו, מחוז תל אביב","תיאור התפקיד: 
Data
Scientist תיאור התפקיד: •פיתוח... ניסיון בפיתוח מודלים בסביבה של BIG 
DATA ו oracle - חברה עתירת 
data ייחודי •ניסיון בפיתוח מודלים ML – חובה...",Postedלפני 5 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=e4695709d532fe5e&fccid=e153d28223f116b0&vjs=3
Sr. Cyber Fraud Data Scientist,PayPal,"תל אביב -יפו, מחוז תל אביב","to avoid detection. Join 
data between platforms to... 
data transformations. Requirements: Successful track record of owning and driving large, complex 
data...",Postedלפני 4 ימים,מלאה,,https://www.indeed.com/rc/clk?jk=871dd42303367b18&fccid=978d9fd9799d55a8&vjs=3
Applied Scientist Intern,Amazon Data Services Israel,"חיפה, מחוז חיפה","unsupervised and semi-supervised methods active learning and semi-automated 
data annotation large scale image and video recognition generic object detection and...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=551fea30af33794d&fccid=fe2d21eef233e94a&vjs=3
Data Science Team Lead,Amobee,"תל אביב -יפו, מחוז תל אביב","looking for a Senior 
Data
Scientist with leadership... or any relevant field. 8+ years experience as a 
Data
Scientist. 2+ years of managerial experience. Proven...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=71d2f3a9d1177348&fccid=ebaa8a50df7c2d2f&vjs=3
Machine Learning Scientist - Sizmek by Amazon,Amazon Dev Center (Tel Aviv),"תל אביב -יפו, מחוז תל אביב","summary As a machine learning 
scientist in the Amazon Ad Server 
data team, you will be investigating and... has an expertise in big 
data technologies which...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=10cebeea1f5dbdb9&fccid=fe2d21eef233e94a&vjs=3
Senior Data Scientist - Remote,Akamai,ישראל,"Research team uses 
Data Science and massive amounts of Akamai network traffic 
data to enhance the threat... subscribers. As a Senior 
Data
Scientist, you will be...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=292f5743f993398a&fccid=2062ae2a01fd62b4&vjs=3
Scientist in the Analytical chromatography (מספר משרה 3271),ביו טכנולוגיה כללית (ישראל),"תל אביב -יפו, מחוז תל אביב+2 מיקומים","from regulatory authorities and e-CTD submissions • Present information and 
data in both written • PhD, or MS in biotechnology, chemical engineering, life...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=9151fc51e7f360d9&fccid=ec3d70d0f4390fad&vjs=3
Scientist,BiomX,"נס ציונה, מחוז המרכז","conditions Planning and executing functional validation with cell-based assays 
Data recording, including protocols and reports writing, SOPs, and reviewing...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=7d8bfffde8434717&fccid=4939d5bcf164ff07&vjs=3
Data Scientist לחברה גלובאלית באזור תל אביב,SQlink,"תל אביב -יפו, מחוז תל אביב","מצליחה בתל אביב המפתחת פלטפורמה לגיוס דרוש/ה 
Data
Scientist עם ניסיון עבודה מוכח בפיתוח ומחקר.הזדמנות... Java / Python) בשילוב 
Data Scientistרקע וניסיון באחר...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=98f9e3d66768bde0&fccid=8e382eee9bb3544b&vjs=3
Data Scientist for a Cyber company,SQlink,ישראל,"בתחום הCyber דרוש/ה 
Data
Scientist.במסגרת התפקיד... ומאתגר. דרישות המשרה: - שנתיים ניסיון בתור 
Data
Scientist.- ניסיון בתחום Machine learning.- ניסיון...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=c579d8db77d770cc&fccid=8e382eee9bb3544b&vjs=3
Team Lead – Data Science,Agoda Company,"תל אביב -יפו, מחוז תל אביב","data-driven team Guide talented engineers with 
data... to Succeed 5+ years working as a 
data
scientist/ statistician 2+ years leading a team of 
data scientists...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=0ce83eeae896c321&fccid=460239a31e3c73bb&vjs=3
Scientist,"Ferring Pharmaceuticals, Inc.","קריית מלאכי, מחוז הדרום","from regulatory authorities and e-CTD submissions Present information and 
data in both written Required experience PhD, or MS in biotechnology, chemical...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=1cc2b8b55050624c&fccid=df97510c2800ae22&vjs=3
Senior Data Scientist,Citi,"תל אביב -יפו, מחוז תל אביב","and many more. The 
data
scientist will take part in... business use cases Assess 
data availability and 
data quality Understand our 
data and apply techniques for...",Postedלפני 8 ימים,,,https://www.indeed.com/rc/clk?jk=a2280ad21d8c8d66&fccid=5bcd1ef0a7f4fb99&vjs=3
"Applied Scientist, Amazon One - Haifa (Israel)",Amazon Dev Center (Tel Aviv),"חיפה, מחוז חיפה","to correctly identify paths worth exploring; the discipline to fast-fail when 
data refutes theory; and the fortitude to continue exploring until your solution...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=ea333dfc6d43f302&fccid=fe2d21eef233e94a&vjs=3
Data Scientist Leader,Neura,"הרצליה, מחוז תל אביב","for a talented 
data
scientist leader which will... and managing 
data science team and leading all Neura 
data science and 
data analysis capabilities and...",Postedלפני 30+ ימים,,,https://www.indeed.com/rc/clk?jk=92098c0f49f5e761&fccid=76e0883e92d85a39&vjs=3
Machine Learning Scientist (Computer Vision\NLP),Booking.Com,"תל אביב -יפו, מחוז תל אביב","At Booking.com, 
data drives our decisions. Technology... 
data savvy professionals to join our team of 
data scientists. You will have the opportunity to build 
data...",Postedלפני 11 ימים,,,https://www.indeed.com/rc/clk?jk=0265a1371d2ba3a8&fccid=62ee2fabbf8c93c5&vjs=3
Senior Data Scientist,Cyesec,"הרצליה, מחוז תל אביב","Data Science team and looking for an experienced and passionate Senior 
Data
Scientist to join us. You’ll... on experience as a 
Data
Scientist and have experience...",Postedלפני 30+ ימים,מלאה,,https://www.indeed.com/rc/clk?jk=9321b593863459ae&fccid=776b0cdf550528f6&vjs=3
