job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Scientist,Sportradar AG,"Linz, OÖ","Furthermore, we are providing various data analysis or generally math related tasks on demand.
This typically requires cleaning up, visualizing, analyzing and…",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=0f46a1919bc3de89&fccid=8eb6e636b039823c&vjs=3
Data Scientist,Magna International Inc.,"Sankt Valentin, NÖ","Deep knowledge of Python and data analysis relevant libraries.
The Data Scientist will be a key member of the R&D team and will solve data-related challenges in…",PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=0f935c5f4554e367&fccid=254ad00cf333484f&vjs=3
Data Scientist (m/f/d) - Building Security (BK320132),Siemens,"Wien, W","Complete complex analysis on building security data.
Work with building security experts defining new data focused offerings.",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=962eca9a83fe402e&fccid=ea6bb53f0b18b8f2&vjs=3
Computer Scientist Internship,V-Research GmbH,"Dornbirn, V","Contribute to the research of data-driven methods in an interdisciplinary team.
Implement software prototypes/proof-of-concept.",PostedVor > 30 Tagen geschaltet,Praktikum,,https://www.indeed.com/rc/clk?jk=0e3a79e65fdcc8ed&fccid=187b4b0d4de84702&vjs=3
Simulation Scientist (m/f/x),EV Group,"Sankt Florian am Inn, OÖ","Support experimental data analysis and simulation results testing.
Work as computer simulation specialist in the R&D team addressing the specific process and…",PostedVor 16 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=47abf02f40190e2e&fccid=2568d0063fad4d2f&vjs=3
Data Enthusiast (w/m/d),Rhomberg Bau GmbH,"Bregenz, V",Wir sind der interne Partner bei der digitalen Transformation des Unternehmens und entwickeln datengetriebene Lösungen für konkrete Businessanforderungen.,PostedVor 12 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=5d2d1629d4d6fb75&fccid=67e768327919e3d3&vjs=3
Data Scientist f/m/d,AVL,"Graz, ST","Proven experience in applying data science methods in industrial use cases.
They must have a proven ability to drive business results with their data-based…",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=e004d23808b09ff6&fccid=a8128b0f1af14ed3&vjs=3
Advanced Technologies Data Scientist (m/f/d),GE Healthcare,"Zipf, OÖ",Experience of working with a wide variety of data sources using technology such as SQL and AWS ‘big data’ technologies.,PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=2b83af3cb9cebd32&fccid=65b5f2aba4dbd31f&vjs=3
Senior Data Scientist - Risk Scoring,Jumio Corporation,Home Office,"Build complex data sets from multiple data sources, both internally and externally.
Explore, evaluate, and integrate new data pipelines.",PostedVor 3 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=12ea60af06f88f1b&fccid=4010626516c5a842&vjs=3
"Clinical Scientist - Entry Level - Switzerland, partly remot...",gloor&lang AG,Homeoffice,"Monitor clinical data for specific trends.
Basic knowledge skills to support program-specific data review and trend identification in safety or efficacy.",PostedVor 24 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=a60881137948e525&fccid=a175d0d142b31e04&vjs=3
Data Scientist / Data Integration Expert (m/w/d) (324338BR),Siemens,"Wien, W","Tragen Sie zu einem besseren Morgen bei – als Data Scientist / Data Itegration Expert (m/w/d).
Als Data Scientist sind Sie dafür zuständig, aus unstrukturierten…",PostedVor 29 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=fb6a3784267e6d6d&fccid=ea6bb53f0b18b8f2&vjs=3
Data Engineer,Storyblok GmbH,Homeoffice,Create data tools for analytics and data scientist team members that assist them in building and optimizing our product.,PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=68d43d24f6c01d86&fccid=853fddc7c7e3d1d5&vjs=3
Data Scientist,the tean GmbH & Co KG,"Vorübergehend im Homeoffice in Wien, W","Zur Verstärkung unseres Teams suchen wir Expert*innen im Bereich Data Science (Vollzeit).
Erstellung von Konzepten und Modellarchitekturen zur Erreichung der…",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=e68f00c43dd94774&fccid=9327c82b412c73a8&vjs=3
Data Scientist - Product Engineering (m/w/div.),Bosch Group,"Linz, OÖ","Das Bosch Engineering Center Linz entwickelt und fertigt innovative Technologien für den gesamten Antriebsstrang in den Marktsegmenten Electrification,…",PostedVor 15 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=713c94134b867b70&fccid=a2faf1301ac6ad4b&vjs=3
Data Scientist (w/m/d),Österreichische Post,"Wien, W","Das hat dazu geführt, dass die Distanz zwischen Bank und Mensch, sowie Betreuer*in und Kund*in größer geworden ist.",PostedVor 24 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=21e48e39422ccd7e&fccid=7484530443a861e9&vjs=3
Research Laboratory Scientist – In Vivo Cancer Pharmacology...,Boehringer Ingelheim,"Homeoffice in Wien, W","Strong team spirit, communication, as well as outstanding data analysis and data management skills.
As of now we are seeking in vivo Research Laboratory…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=d36f21700a31ecce&fccid=6902b1131240791f&vjs=3
Senior Data Scientist,Jumio Corporation,"Wien, W+1 Ort","Build complex data sets from multiple data sources, both internally and externally.
Explore, evaluate, and integrate new data pipelines.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=e0d026f87f7dc555&fccid=4010626516c5a842&vjs=3
Principal Scientist Computational Biology (f/m/d),Boehringer Ingelheim,"Homeoffice in Wien, W","Biomedical research is turning into information science, with an ever-increasing availability of multi-omics data sets ranging from pre-clinical models to…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=be66d4c71eab52e1&fccid=6902b1131240791f&vjs=3
Data Scientist (w/m/d),Post Systemlogistik GmbH,"Wien, W","Das hat dazu geführt, dass die Distanz zwischen Bank und Mensch, sowie Betreuer*in und Kund*in größer geworden ist.",Postedvor 24 Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=4939b0577f2c6e40&fccid=f0759b6b8e61e6a6&vjs=3
"Applied Scientist - Computer Vision, Prime Air",Amazon Dev Center Austria GmbH,"Graz, ST","Experience working with data captured from sensors and associated signal processing.
We're looking for an outstanding research scientist who combines superb…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=afa6bbb87637b8a0&fccid=fe2d21eef233e94a&vjs=3
Data Scientist/Engineer (m/w/d),solvistas GmbH,"Wien, W","Unsere Expertise im Datenmanagement und in der Datenaufbereitung liefert den Kunden ein wahres Daten-Erlebnis.
Grundlegende Kenntnisse im Data Profiling.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/company/solvistas-Deutschland-GmbH/jobs/Data-Scientist-Engineer-81662f5fecfec5ad?fccid=9cc5aaf001cad1ee&vjs=3
Senior Data Scientist (m/f/d),Magna International Inc.,"Graz, ST","Advance Knowledge and engineering skills in (Cloud) big data & database technologies, data management & data pipeline development.",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=28ec3c439b59419c&fccid=254ad00cf333484f&vjs=3
Data Scientist – Industrial Expertise*,KTM Group,Salzburg,"Consolidation of data and generation of insights from structured and non-structured data pools.
Knowledge of data mining and machine learning concepts.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=f8bb46ed40d2a9ad&fccid=64d4ee644f648b4b&vjs=3
Junior Scientist (m/f/d) Point of Care Diagnostics,Austrian Institute of Technology,"Wien, W","You will be responsible for the experimental design, laboratory work as well as the data analysis.
In our Competence Unit Molecular Diagnostics, we develop…",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=f220cd43a9ab8f20&fccid=8e99d123ecd97bb0&vjs=3
Data Scientist (m/w/d) - 100%,JoinVision E-Services GmbH,"Wien, W","In einem kleinen interdisziplinären Scrum Team wirst du state-of-the-art Machine Learning Methoden auf reale Probleme anwenden, große Mengen von Daten…",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=5fe0552c272c8da2&fccid=801d2f8fc24ac8ab&vjs=3
(Assistant) Manager (all genders) im Bereich Data & Analytic...,KPMG,"Wien, W","Unterstützen Sie unseren zukunftsorientieren Spezialbereich Data & Analytics Standort Wien mit Know-how, Einsatz und Ihrer Begeisterung.",Postedvor 30+ Tagen,Teilzeit +1,,https://www.indeed.com/rc/clk?jk=514a36b1ecbd7a06&fccid=2dd390c3a48a7ed0&vjs=3
Junior Scientist (m/f/d) Biotechnology/Biochemistry,Austrian Institute of Technology,"Wien, W",You will be responsible for the experimental design and supervision of laboratory technicians as well as the data analysis.,Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=cfbada1fa05a6c6e&fccid=8e99d123ecd97bb0&vjs=3
Scientist – Nucleic Acid Chemistry (f/m/d),Ribbon Biolabs,"Homeoffice in Wien, W","Produce, document and analyze data.
Spearhead R&D activities in the Nucleic Acid Chemistry area.
Design, develop, test and refine to mature prototype actionable…",Postedvor 3 Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=d66e30f7fc40e9e0&fccid=1204502b9a3dc2d1&vjs=3
Medical Affairs Scientist - Hospital (m/f/d),Pfizer,"Wien, W","Local data projects in collaboration with MAS Real World Evidence & Data Specialist.
Knowledge/understanding of epidemiology, real world data generation and…",Postedvor 18 Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=fea70992e7b3d2fa&fccid=7ff126af0cd3d93b&vjs=3
Junior/Senior Data Engineer,cubido business solutions gmbh,"Leonding, OÖ","Für Advanced Analytics, IoT und Data Science.
Implementierung von modernen Analytics Lösungen in hybriden Datenlandschaften sowohl in der Cloud als auch On…",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=c58f5839f1c87217&fccid=cee7e9b0bce75cf8&vjs=3
Senior Data Scientist,Tractive GmbH,"Linz, OÖ","Knowledge in data engineering, data modelling and experience with ETL processes.
Develop custom data models and algorithms to apply to data sets.",PostedVor 13 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=996fab05e7c8064c&fccid=2c465adb49ce76d2&vjs=3
"Manufacturing Scientist with a passion for Biotechnology, In...",Takeda Pharmaceutical,"Wien, W","Experience in technical problem solving, data analysis and statistics.
Support of authority submission teams and responses to authority requests with process…",PostedVor 4 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=2bb109673f77295d&fccid=4819693c833d5b6e&vjs=3
Data Scientist (w/m/x),7LYTIX,"Linz, OÖ","Für unser internationales, junges Team suchen wir Studenten oder Absolventen technischer oder naturwissenschaftlicher Studien als Data Scientists (w/m/x) für…",PostedVor > 30 Tagen geschaltet,Teilzeit +1,,https://www.indeed.com/rc/clk?jk=c0b6a1aac5556865&fccid=ab84839413b58cf9&vjs=3
Laboratory Scientist (f/m/d),Takeda Pharmaceutical,"Wien, W","Design studies, collect data and perform statistical analysis.
Additionally data collection and statistical analysis to evaluate the outcome of the studies are…",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=679562d45663d292&fccid=4819693c833d5b6e&vjs=3
Senior Data Engineer,cargo-partner,"Homeoffice in Fischamend, NÖ","Collaborate with data analysts, data scientist and architect.
You extract and transform a wide variety of data from various functional domains and automate the…",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=d41e8eb75a1eb63f&fccid=ef8c6c21ba7dd65e&vjs=3
Data Scientist w/m/d (Dept.: DAB),AVL,"Graz, ST",Data Scientists entwickeln und implementieren Software-Algorithmen zur Extraktion von Informationen aus strukturierten und unstrukturierten Daten in…,PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=c349b13570bb2b31&fccid=a8128b0f1af14ed3&vjs=3
Data Scientist im Bereich Prescriptive Analytics,Software Competence Center Hagenberg,"Hagenberg im Mühlkreis, OÖ","Fundierte Ausbildung in Data Analytics, Datenmanagement, Statistik und in entsprechenden Softwarewerkzeugen wie Python (scikit-learn, pandas, numpy, TensorFlow,…",PostedVor > 30 Tagen geschaltet,Teilzeit +1,,https://www.indeed.com/rc/clk?jk=efa9e91c1213c1e4&fccid=52d9ecfa6f1524b3&vjs=3
"Senior Applied Scientist (Computer Vision), Prime Air",Amazon Dev Center Austria GmbH,"Graz, ST","PhD plus 5+ years of experience in Computer Vision, Computer Graphics or related field.
Graduate from an accredited college or university.",PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=a582895c7b92a027&fccid=fe2d21eef233e94a&vjs=3
Data Scientist im Bereich Privacy-Preserving Machine Learnin...,Software Competence Center Hagenberg,"Hagenberg im Mühlkreis, OÖ","Aufgabenstellungen im Bereich Data Management, Data Driven Modeling, Process Optimization, Predictive Analytics und Artificial Intelligence.",PostedVor > 30 Tagen geschaltet,Teilzeit +1,,https://www.indeed.com/rc/clk?jk=b721bc3f3bee7653&fccid=52d9ecfa6f1524b3&vjs=3
einen zahlenaffinen Data Scientist (m/w),Pro Pet Austria Heimtiernahrung GmbH,"Pucking, OÖ","In dieser Funktion sind Sie für Datenanalysen zuständig und helfen somit mit, unsere Produktionsprozesse zu verbessern.
Solide Kenntnisse im Umgang mit SQL.",PostedVor 10 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=643be0ac09e6c675&fccid=f455a9287bacf014&vjs=3
Senior Scientist,Universität Wien,"Wien, W","Organization, coordination and implementation of various data collection and linking activities in collaboration with Prof.
Extent of Employment: 40 hours/week.",PostedVor 29 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=95e074cca6e2cc1a&fccid=6c2f4f9201739318&vjs=3
Data Scientist / Machine Learning Engineer (m/w/d),Doka Group,"Amstetten, NÖ",Das ist die gemeinsame Leistung unserer mehr als 7.300 Mitarbeiter*innen in über 60 Ländern dieser Erde – und darauf sind wir stolz.,PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=6e63c8d2b0a76599&fccid=c441cbc4bba7416d&vjs=3
Junior/Senior Data Consultant,cubido business solutions gmbh,"Leonding, OÖ","Für Advanced Analytics, IoT und Data Science.
Konzeption und Umsetzung von modernen Analytics-Lösungen in hybriden Datenlandschaften sowohl in der Cloud als…",PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=0002e025b2688ed2&fccid=cee7e9b0bce75cf8&vjs=3
Data Scientist Business Analytics (m/w/d),HOFER KG,"Sattledt, OÖ","Mitwirken bei Machine Learning (ML) Projekten, die eine nachhaltige, datengetriebene Entscheidungsfindung für das Top Management ermöglichen (Forecasting,…",PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=41d8cf007f295a90&fccid=4ca7a3e295ddb490&vjs=3
Data Scientist / Machine Learning Engineer (m/w/d),Doka,"Amstetten, NÖ",Das ist die gemeinsame Leistung unserer mehr als 7.300 Mitarbeiter*innen in über 60 Ländern dieser Erde – und darauf sind wir stolz.,PostedVor > 30 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=8e71581ba4bff2ed&fccid=e83468f13d95e0e4&vjs=3
"(Associate) Principal Scientist, Discovery Research / Cancer...",Boehringer Ingelheim,"Homeoffice in Wien, W",Our Antigen Discovery unit is seeking a Principal Scientist with experience in T cell biology and immune priming to lead a laboratory focused on identifying…,Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=a541f2e51142cb91&fccid=6902b1131240791f&vjs=3
"Senior Scientist ""Process Chemistry"" | focus Hydrocarbons, P...",Borealis Group,"Linz, OÖ","Act as an expert in the field of process chemistry in technology areas of hydrocarbon, chemical recycling, sustainable feedstocks and purification.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=77e0e7e4533febbd&fccid=08048e068eedbfb0&vjs=3
EXPERIENCED DATA SCIENTIST (M/W/D),REPLY,"Wien, W","Du verantwortest maßgeschneiderte End-to-End-Lösungen im Data Science Bereich, die den gesamten Projektzyklus beim Kunden abdecken.",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=2fc73898966beba1&fccid=963f2edbf71c4b4d&vjs=3
Junior Scientist (m/f/d) – “Experience Measurement”,Austrian Institute of Technology,"Wien, W","You combine modern data science methods with methods from perception and user psychology.
Good knowledge in qualitative and quantitative analysis of empirical…",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=5321f8d3195f2683&fccid=8e99d123ecd97bb0&vjs=3
Senior Scientist - Pharmaceutical Development - Preformulati...,Sandoz,"Kundl, T","Sharp scientific skills allowing the drawing of accurate assumptions from limited data to assess the next step in a development program, strong communication…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=6ee6827f1aed498a&fccid=c35194d01a9e2595&vjs=3
(Senior) Data Scientist (m/w/d) - Wien,Alexander Thamm GmbH,"Wien, W+1 Ort","Du gestaltest und leitest zielstrebig herausfordernde Data Science Projekte in einem interdisziplinärem Team.
Abgeschlossenes Hochschulstudium der (Wirtschafts-…",Postedvor 13 Tagen,,,https://www.indeed.com/rc/clk?jk=f6be230bf8678e21&fccid=97a5008f816b6659&vjs=3
Senior Scientist - Piezoelectric thin films development engi...,Silicon Austria Labs,"Villach, K","Performing data analysis using analytical calculations, modelling, and standard statistical methods.
Designs and performs advanced experiments, data analyses,…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=bf28df0824b6287a&fccid=d36ad6eb506cfcfc&vjs=3
Data Scientist / ML Engineer (m/w/d),mobile agreements GmbH,"Linz, OÖ","Datenanalyse und Visualisierung von komplexen Zusammenhängen und Ergebnissen.
+ Erfahrung im Bereich Datenanalyse und Visualisierung sowie Machine Learning…",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=7255f047db47d80d&fccid=7a764202dff26c82&vjs=3
Data Scientist Supply Chain Optimierung (m/w/d),HOFER KG,"Eberstalzell, OÖ",Ausarbeiten und Bewerten unterschiedlicher Supply Chain Network Szenarien unter Berücksichtigung von nationalen und internationalen Marktgegebenheiten.,Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=18dd26779079a51e&fccid=4ca7a3e295ddb490&vjs=3
(Senior) Scientist – Tableting and Continuous Manufacturing...,RCPE - Research Center Pharmaceutical Engineering,"Graz, ST"," Ensure data generated from all experimental work is available and recorded correctly according to Good.
TABLETING AND CONTINUOUS MANUFACTURING EXPERT.",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=f2cc79b20e87522e&fccid=61286b98f15713d2&vjs=3
(Associate) Principal Scientist – Biotherapeutics Discovery...,Boehringer Ingelheim,"Homeoffice in Wien, W",The position will be key to building and accelerating novel biologics drug discovery platforms that can grow our preclinical immuno-oncology project portfolio.,Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=e137a775ccee37b0&fccid=6902b1131240791f&vjs=3
DATA SCIENTIST,Solicon IT,"Wien, W","Umfassende Lösungen im Bereich Data Management, Business Intelligence und Business Analytics.
Sie verstärken unser Entwicklungs- und Consultingteam im Bereich…",Postedvor 30+ Tagen,,,https://www.indeed.com/rc/clk?jk=a7a413927a0e8103&fccid=da39ee436e3d2b27&vjs=3
Senior Scientist - Advanced MEMS Modelling (f/m/d),Silicon Austria Labs,"Villach, K","Mathematical modeling physical/multiphysical phenomena.
Development and implementation analytical/numerical models for different kind of MEMS devices.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=91880c17e45bcdfb&fccid=d36ad6eb506cfcfc&vjs=3
University Assistant (prae doc),Universität Wien,"Wien, W","The advertised praedoc position is associated with the chair for 'data science in astrophysics' of Prof.
The position is funded for two years by the University…",Postedvor 3 Tagen,,,https://www.indeed.com/rc/clk?jk=5a69a96936dca651&fccid=6c2f4f9201739318&vjs=3
Data Scientist (m/f/d) - Life Sciences (BK320131),Siemens,"Wien, W","Work with data engineers and development teams to deploy models.
Work with life science domain experts defining new data focused offerings.",Postedvor 30+ Tagen,Vollzeit,,https://www.indeed.com/rc/clk?jk=8dc2ec0691cc85e5&fccid=ea6bb53f0b18b8f2&vjs=3
Senior Scientist (m/f/d) Machine Learning,Austrian Institute of Technology,"Wien, W","Within the frame of exciting and challenging research projects you implement advanced methods for sensor data analysis (camera, laser, radar, odometry, etc.).",PostedVor 11 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=7bad3eebf031fb92&fccid=8e99d123ecd97bb0&vjs=3
Senior Application Scientist,Tecan Austria GmbH,"Grödig, S","In this position you will plan and conduct experiments, analyze data, and summarize significant conclusions based on the results.",PostedVor 2 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=c34df9fb93fdb693&fccid=7a079e27bdacc31a&vjs=3
Senior Application Scientist,Tecan,"Grödig, S","In this position you will plan and conduct experiments, analyze data, and summarize significant conclusions based on the results.",PostedVor 10 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=93018802c8a37991&fccid=ac05c20fac7a071f&vjs=3
Senior Scientist on Machine Learning (f/m/d),Silicon Austria Labs,"Homeoffice in Linz, OÖ","Thorough understanding of vision data and processing.
Experience with Python data science stack (sklearn, Pytorch, …).
Full-time (38.5 h) position.",PostedVor 11 Tagen geschaltet,Vollzeit,,https://www.indeed.com/rc/clk?jk=bd30fdf0b1c4be80&fccid=d36ad6eb506cfcfc&vjs=3
(Senior) Data Scientist (m/w/d),Hays,"Wien, W","Erstellung kundenindividueller Analytics und AI Proof-of-Concepts sowie die Implementierung dieser.
Weiterentwicklung und Business Development des Service- und…",PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=ffc3b42a8506aa40&fccid=31670bef3ae6497b&vjs=3
Data Scientist Supply Chain Management (m/w/d),HOFER KG,"Sattledt, OÖ+1 Ort","Selbstständiges Ausarbeiten und Simulieren von Szenarien zur Optimierung unserer Beschaffungsstrategie.
Enges Zusammenarbeiten und kontinuierliches Abstimmen…",PostedVor > 30 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=6cfbf12e3100e19f&fccid=4ca7a3e295ddb490&vjs=3
Data Scientist im Bereich Datenmanagement und Datenanalyse (...,Software Competence Center Hagenberg,"Hagenberg im Mühlkreis, OÖ","45 Forscher/-innen zu werden, das sich mit Aufgabenstellungen im Bereich Data Management, Data Driven Modeling, Process Optimization, Predictive Analytics und…",PostedVor > 30 Tagen geschaltet,Vollzeit +1,,https://www.indeed.com/rc/clk?jk=8b0f52702ec841e7&fccid=52d9ecfa6f1524b3&vjs=3
Senior Data Engineer (m/w/x),ReQuest GmbH,"Wien, W","Developing, testing and monitoring distributed data processing pipelines together with the data scientist team.
Fluency in German is a plus.",PostedVor 22 Tagen geschaltet,,,https://www.indeed.com/rc/clk?jk=4db4c4ba728d4fb6&fccid=87c23d7acf8e8507&vjs=3
